"Rule","Category","Project","ProjectPath","File","Line","Column","Message","PublicApiRisk","DataFormatRisk","DatabaseRisk","SerializationRisk","UiBindingRisk","ExternalProtocolRisk"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","19","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","20","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","21","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","22","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","23","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1051","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Subtitle.cs","24","19","請勿宣告可見的執行個體欄位","True","False","False","False","False","False"
"CA1052","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\AppConstant.cs","3","14","類型 'AppConstant' 是靜態預留位置類型，但並非 Static 或 NotInheritable","True","False","False","False","False","False"
"CA1052","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\GridSplitterExtensions.cs","8","14","類型 'GridSplitterExtensions' 是靜態預留位置類型，但並非 Static 或 NotInheritable","True","False","False","False","False","False"
"CA1052","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Nickname.cs","11","14","類型 'Nickname' 是靜態預留位置類型，但並非 Static 或 NotInheritable","True","False","False","False","False","True"
"CA1052","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Logging\LogManager.cs","12","14","類型 'LogManager' 是靜態預留位置類型，但並非 Static 或 NotInheritable","True","False","False","False","False","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\IAsyncImageLoader.cs","14","51","將方法 'IAsyncImageLoader.ProvideImageAsync(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'IAsyncImageLoader.ProvideImageAsync(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","58","60","將方法 'BaseWebImageLoader.LoadAsync(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'BaseWebImageLoader.LoadAsync(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","101","66","將方法 'BaseWebImageLoader.LoadFromInternalAsync(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'BaseWebImageLoader.LoadFromInternalAsync(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","131","76","將方法 'BaseWebImageLoader.LoadDataFromExternalAsync(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'BaseWebImageLoader.LoadDataFromExternalAsync(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","150","64","將方法 'BaseWebImageLoader.LoadFromGlobalCache(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'BaseWebImageLoader.LoadFromGlobalCache(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","162","53","將方法 'BaseWebImageLoader.SaveToGlobalCache(string, byte[])' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'BaseWebImageLoader.SaveToGlobalCache(string, byte[])' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","True","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadService.cs","227","78","將方法 'DownloadService.BaseDownloadCover(DownloadingItem, string, string)' 的參數 'coverUrl' 型別從 'string' 變更為 'System.Uri'，或是為 'DownloadService.BaseDownloadCover(DownloadingItem, string, string)' 提供多載，允許將 'coverUrl' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadService.cs","984","48","將方法 'DownloadService.GetImageExtension(string)' 的參數 'coverUrl' 型別從 'string' 變更為 'System.Uri'，或是為 'DownloadService.GetImageExtension(string)' 提供多載，允許將 'coverUrl' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadService.cs","1088","80","將方法 'DownloadService.DownloadCover(DownloadingItem, string, string)' 的參數 'coverUrl' 型別從 'string' 變更為 'System.Uri'，或是為 'DownloadService.DownloadCover(DownloadingItem, string, string)' 提供多載，允許將 'coverUrl' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\IDownloadService.cs","15","64","將方法 'IDownloadService.DownloadCover(DownloadingItem, string, string)' 的參數 'coverUrl' 型別從 'string' 變更為 'System.Uri'，或是為 'IDownloadService.DownloadCover(DownloadingItem, string, string)' 提供多載，允許將 'coverUrl' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1054","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\PlatformHelper.cs","67","45","將方法 'PlatformHelper.OpenUrl(string, [IEventAggregator])' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'PlatformHelper.OpenUrl(string, [IEventAggregator])' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\LoginHelper.cs","81","52","將方法 'LoginHelper.SaveLoginInfoCookies(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'LoginHelper.SaveLoginInfoCookies(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","True"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\LoginQR.cs","66","50","將方法 'LoginQr.GetLoginQrCode(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'LoginQr.GetLoginQrCode(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","True"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\WebClient.cs","83","16","將方法 'WebClient.RequestWeb(string, [string], [string], [Dictionary<string, object>], [int], [bool], [CancellationToken])' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'WebClient.RequestWeb(string, [string], [string], [Dictionary<string, object>], [int], [bool], [CancellationToken])' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","True"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\WebClient.cs","271","44","將方法 'WebClient.DownloadFile(string, string, [string], [CancellationToken])' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'WebClient.DownloadFile(string, string, [string], [CancellationToken])' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","True"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\WebClient.cs","278","47","將方法 'WebClient.RequestStream(string, [string], [string], [CancellationToken])' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'WebClient.RequestStream(string, [string], [string], [CancellationToken])' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","True"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Settings\SettingsManager.Network.cs","210","43","將方法 'SettingsManager.SetCustomProxy(string)' 的參數 'proxyUrl' 型別從 'string' 變更為 'System.Uri'，或是為 'SettingsManager.SetCustomProxy(string)' 提供多載，允許將 'proxyUrl' 以 'System.Uri' 物件的形式傳遞","True","True","False","True","False","False"
"CA1054","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Utils\ObjectHelper.cs","18","59","將方法 'ObjectHelper.ParseCookie(string)' 的參數 'url' 型別從 'string' 變更為 'System.Uri'，或是為 'ObjectHelper.ParseCookie(string)' 提供多載，允許將 'url' 以 'System.Uri' 物件的形式傳遞","True","False","False","False","False","False"
"CA1055","Design","DownKyi.Benchmarks","benchmarks\DownKyi.Benchmarks\DownKyi.Benchmarks.csproj","benchmarks\DownKyi.Benchmarks\RequestPreparationBenchmarks.cs","34","19","將方法 'RequestPreparationBenchmarks.BuildRequestUrl()' 的傳回型別從 'string' 變更為 'System.Uri'","True","False","False","False","False","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\DownloadBase.cs","43","45","將屬性 'DownloadBase.CoverUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\DownloadBase.cs","46","50","將屬性 'DownloadBase.PageCoverUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\VideoPlayUrlBasic.cs","12","23","將屬性 'VideoPlayUrlBasic.BaseUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\Favorites.cs","12","19","將屬性 'Favorites.CoverUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","True","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\HistoryMedia.cs","23","19","將屬性 'HistoryMedia.Url' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","True","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\PublicationMedia.cs","21","19","將屬性 'PublicationMedia.CoverUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","True","False"
"CA1056","Design","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\VideoInfoView.cs","11","19","將屬性 'VideoInfoView.CoverUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","True","False"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaGetServers.cs","46","23","將屬性 'AriaResultServer.CurrentUri' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaGetServers.cs","52","23","將屬性 'AriaResultServer.Uri' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaOption.cs","186","23","將屬性 'AriaOption.ParameterizedUri' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaOption.cs","210","23","將屬性 'AriaOption.ReuseUri' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaOption.cs","231","23","將屬性 'AriaOption.UriSelector' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Aria2cNet\Client\Entity\AriaUri.cs","10","41","將屬性 'AriaUri.Uri' 的類型從 'string' 變更為 'System.Uri'","True","False","False","False","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Bangumi\Models\BangumiEpisode.cs","31","47","將屬性 'BangumiEpisode.ShareUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Bangumi\Models\BangumiMedia.cs","33","47","將屬性 'BangumiMedia.ShareUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Cheese\Models\CheeseImg.cs","9","41","將屬性 'CheeseImg.Url' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Cheese\Models\CheeseView.cs","51","47","將屬性 'CheeseView.ShareUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\History\Models\HistoryList.cs","15","23","將屬性 'HistoryList.Uri' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\Models\LoginStatus.cs","18","45","將屬性 'LoginStatusData.Url' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\Models\LoginUrl.cs","21","46","將屬性 'LoginUrl.Url' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\BangumiFollow.cs","48","41","將屬性 'BangumiFollow.Url' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\UserInfoForNavigation.cs","108","45","將屬性 'Wbi.ImgUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
"CA1056","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\UserInfoForNavigation.cs","109","45","將屬性 'Wbi.SubUrl' 的類型從 'string' 變更為 'System.Uri'","True","True","False","True","False","True"
